DrugbankID	UniprotID	HGNC_ID	HGNC_Name	CID	CHEMBL	Entrez_ID	Entrez_Gene		
DB00806	P27815	HGNC:8780	PDE4A	CID000004740	CHEMBL628	5141	PDE4A
DB00824	P27815	HGNC:8780	PDE4A	CID000001676	CHEMBL279898	5141	PDE4A
DB00920	P27815	HGNC:8780	PDE4A	CID000003827	CHEMBL1633|CHEMBL534	5141	PDE4A
DB00975	P27815	HGNC:8780	PDE4A	CID000003108	CHEMBL932	5141	PDE4A
DB01088	P27815	HGNC:8780	PDE4A	CID006443959		5141	PDE4A
DB01303	P27815	HGNC:8780	PDE4A	CID000020585	CHEMBL1200434	5141	PDE4A
DB01656	P27815	HGNC:8780	PDE4A			5141	PDE4A
DB05266	P27815	HGNC:8780	PDE4A	CID000003671	CHEMBL19449	5141	PDE4A
DB06751	P27815	HGNC:8780	PDE4A	CID001712095	CHEMBL551978	5141	PDE4A
DB08811	P27815	HGNC:8780	PDE4A			5141	PDE4A
DB00131	Q07343	HGNC:8781	PDE4B	CID000006083	CHEMBL1627080|CHEMBL752	5142	PDE4B
DB00201	Q07343	HGNC:8781	PDE4B	CID000002519	CHEMBL113|CHEMBL1200569	5142	PDE4B
DB00201	Q07343	HGNC:8781	PDE4B	CID000002519	CHEMBL113|CHEMBL1200569	5142	PDE4B
DB00277	Q07343	HGNC:8781	PDE4B	CID000002153	CHEMBL190	5142	PDE4B
DB00651	Q07343	HGNC:8781	PDE4B	CID000003182	CHEMBL1752	5142	PDE4B
DB00806	Q07343	HGNC:8781	PDE4B	CID000004740	CHEMBL628	5142	PDE4B
DB00824	Q07343	HGNC:8781	PDE4B	CID000001676	CHEMBL279898	5142	PDE4B
DB00920	Q07343	HGNC:8781	PDE4B	CID000003827	CHEMBL1633|CHEMBL534	5142	PDE4B
DB01088	Q07343	HGNC:8781	PDE4B	CID006443959		5142	PDE4B
DB01113	Q07343	HGNC:8781	PDE4B	CID000004680	CHEMBL19224|CHEMBL98123	5142	PDE4B
DB01412	Q07343	HGNC:8781	PDE4B	CID000005429	CHEMBL1114|CHEMBL2106653	5142	PDE4B
DB01427	Q07343	HGNC:8781	PDE4B	CID000003698	CHEMBL12856|CHEMBL2096642	5142	PDE4B
DB01656	Q07343	HGNC:8781	PDE4B			5142	PDE4B
DB05266	Q07343	HGNC:8781	PDE4B	CID000003671	CHEMBL19449	5142	PDE4B
DB00201	Q08493	HGNC:8782	PDE4C	CID000002519	CHEMBL113|CHEMBL1200569	5143	PDE4C
DB00651	Q08493	HGNC:8782	PDE4C	CID000003182	CHEMBL1752	5143	PDE4C
DB00920	Q08493	HGNC:8782	PDE4C	CID000003827	CHEMBL1633|CHEMBL534	5143	PDE4C
DB01088	Q08493	HGNC:8782	PDE4C	CID006443959		5143	PDE4C
DB01656	Q08493	HGNC:8782	PDE4C			5143	PDE4C
DB05266	Q08493	HGNC:8782	PDE4C	CID000003671	CHEMBL19449	5143	PDE4C
DB00131	Q08499	HGNC:8783	PDE4D	CID000006083	CHEMBL1627080|CHEMBL752	5144	PDE4D
DB00201	Q08499	HGNC:8783	PDE4D	CID000002519	CHEMBL113|CHEMBL1200569	5144	PDE4D
DB00651	Q08499	HGNC:8783	PDE4D	CID000003182	CHEMBL1752	5144	PDE4D
DB00920	Q08499	HGNC:8783	PDE4D	CID000003827	CHEMBL1633|CHEMBL534	5144	PDE4D
DB01088	Q08499	HGNC:8783	PDE4D	CID006443959		5144	PDE4D
DB01656	Q08499	HGNC:8783	PDE4D			5144	PDE4D
DB05266	Q08499	HGNC:8783	PDE4D	CID000003671	CHEMBL19449	5144	PDE4D
DB00201	O76074	HGNC:8784	PDE5A	CID000002519	CHEMBL113|CHEMBL1200569	8654	PDE5A
DB00203	O76074	HGNC:8784	PDE5A	CID000005212	CHEMBL1737|CHEMBL192	8654	PDE5A
DB00277	O76074	HGNC:8784	PDE5A	CID000002153	CHEMBL190	8654	PDE5A
DB00806	O76074	HGNC:8784	PDE5A	CID000004740	CHEMBL628	8654	PDE5A
DB00820	O76074	HGNC:8784	PDE5A	CID000110635	CHEMBL779	8654	PDE5A
DB00862	O76074	HGNC:8784	PDE5A	CID000110634	CHEMBL1339|CHEMBL1520|CHEMBL2106480	8654	PDE5A
DB00975	O76074	HGNC:8784	PDE5A	CID000003108	CHEMBL932	8654	PDE5A
DB06237	O76074	HGNC:8784	PDE5A			8654	PDE5A
DB06267	O76074	HGNC:8784	PDE5A	CID006918523	CHEMBL2103849	8654	PDE5A
DB00201	P16499	HGNC:8785	PDE6A	CID000002519	CHEMBL113|CHEMBL1200569	5145	PDE6A
DB00201	P35913	HGNC:8786	PDE6B	CID000002519	CHEMBL113|CHEMBL1200569	5158	PDE6B
DB00201	P51160	HGNC:8787	PDE6C	CID000002519	CHEMBL113|CHEMBL1200569	5146	PDE6C
DB00203	P18545	HGNC:8789	PDE6G	CID000005212	CHEMBL1737|CHEMBL192	5148	PDE6G
DB00862	P18545	HGNC:8789	PDE6G	CID000110634	CHEMBL1339|CHEMBL1520|CHEMBL2106480	5148	PDE6G
DB00203	Q13956	HGNC:8790	PDE6H	CID000005212	CHEMBL1737|CHEMBL192	5149	PDE6H
DB00862	Q13956	HGNC:8790	PDE6H	CID000110634	CHEMBL1339|CHEMBL1520|CHEMBL2106480	5149	PDE6H
DB00201	Q13946	HGNC:8791	PDE7A	CID000002519	CHEMBL113|CHEMBL1200569	5150	PDE7A
DB00651	Q13946	HGNC:8791	PDE7A	CID000003182	CHEMBL1752	5150	PDE7A
DB00920	Q13946	HGNC:8791	PDE7A	CID000003827	CHEMBL1633|CHEMBL534	5150	PDE7A
DB00201	Q9NP56	HGNC:8792	PDE7B	CID000002519	CHEMBL113|CHEMBL1200569	27115	PDE7B
DB00651	Q9NP56	HGNC:8792	PDE7B	CID000003182	CHEMBL1752	27115	PDE7B
DB00920	Q9NP56	HGNC:8792	PDE7B	CID000003827	CHEMBL1633|CHEMBL534	27115	PDE7B
DB00201	O60658	HGNC:8793	PDE8A	CID000002519	CHEMBL113|CHEMBL1200569	5151	PDE8A
DB00920	O60658	HGNC:8793	PDE8A	CID000003827	CHEMBL1633|CHEMBL534	5151	PDE8A
DB00201	O95263	HGNC:8794	PDE8B	CID000002519	CHEMBL113|CHEMBL1200569	8622	PDE8B
DB00920	O95263	HGNC:8794	PDE8B	CID000003827	CHEMBL1633|CHEMBL534	8622	PDE8B
DB00201	O76083	HGNC:8795	PDE9A	CID000002519	CHEMBL113|CHEMBL1200569	5152	PDE9A
DB00102	P16234	HGNC:8803	PDGFRA			5156	PDGFRA
DB00619	P16234	HGNC:8803	PDGFRA	CID000005291	CHEMBL1642|CHEMBL941	5156	PDGFRA
DB01268	P16234	HGNC:8803	PDGFRA	CID005329102	CHEMBL535	5156	PDGFRA
DB06589	P16234	HGNC:8803	PDGFRA			5156	PDGFRA
DB08896	P16234	HGNC:8803	PDGFRA			5156	PDGFRA
DB08901	P16234	HGNC:8803	PDGFRA			5156	PDGFRA
DB00102	P09619	HGNC:8804	PDGFRB			5159	PDGFRB
DB00398	P09619	HGNC:8804	PDGFRB	CID000216239	CHEMBL1200485|CHEMBL1336	5159	PDGFRB
DB00619	P09619	HGNC:8804	PDGFRB	CID000005291	CHEMBL1642|CHEMBL941	5159	PDGFRB
DB01254	P09619	HGNC:8804	PDGFRB	CID003062316	CHEMBL1421	5159	PDGFRB
DB01268	P09619	HGNC:8804	PDGFRB	CID005329102	CHEMBL535	5159	PDGFRB
DB06589	P09619	HGNC:8804	PDGFRB			5159	PDGFRB
DB08896	P09619	HGNC:8804	PDGFRB			5159	PDGFRB
DB00119	P11177	HGNC:8808	PDHB	CID000001060	CHEMBL1162144	5162	PDHB
DB00482	O15530	HGNC:8816	PDPK1	CID000002662	CHEMBL118	5170	PDPK1
DB00147	O00764	HGNC:8819	PDXK	CID000001050	CHEMBL102970|CHEMBL543846	8566	PDXK
DB00165	O00764	HGNC:8819	PDXK	CID000001054	CHEMBL1200756|CHEMBL1364	8566	PDXK
DB00173	Q9BY49	HGNC:18281	PECR	CID000000190	CHEMBL226345|CHEMBL539503	55825	PECR
DB00055	P02776	HGNC:8861	PF4			5196	PF4
DB00130	O15067	HGNC:8863	PFAS	CID000005961	CHEMBL930	5198	PFAS
DB00563	P52209	HGNC:8891	PGD	CID000126941	CHEMBL2096644|CHEMBL34259	5226	PGD
DB00695	P52209	HGNC:8891	PGD	CID000003440	CHEMBL1788133|CHEMBL35	5226	PGD
DB00814	P52209	HGNC:8891	PGD	CID000004051	CHEMBL1256873|CHEMBL599	5226	PGD
DB00867	P52209	HGNC:8891	PGD	CID000031728	CHEMBL1201160|CHEMBL785	5226	PGD
DB00789	P52209	HGNC:8891	PGD	CID000055466	CHEMBL1200431	5226	PGD
DB00851	P52209	HGNC:8891	PGD	CID005353562		5226	PGD
DB00920	P52209	HGNC:8891	PGD	CID000003827	CHEMBL1633|CHEMBL534	5226	PGD
DB08885	P49763	HGNC:8893	PGF			5228	PGF
DB00709	P00558	HGNC:8896	PGK1	CID000060825	CHEMBL141|CHEMBL537885	5230	PGK1
DB00294	P06401	HGNC:8910	PGR	CID000040976	CHEMBL430483	5241	PGR
DB00304	P06401	HGNC:8910	PGR	CID000040973	CHEMBL1533	5241	PGR
DB00351	P06401	HGNC:8910	PGR	CID000019090		5241	PGR
DB00367	P06401	HGNC:8910	PGR	CID000013109	CHEMBL1389	5241	PGR
DB00378	P06401	HGNC:8910	PGR	CID000009051	CHEMBL1200853	5241	PGR
DB00396	P06401	HGNC:8910	PGR	CID000005994	CHEMBL103	5241	PGR
DB00421	P06401	HGNC:8910	PGR	CID000005833	CHEMBL1393	5241	PGR
DB00588	P06401	HGNC:8910	PGR	CID000444036	CHEMBL1473	5241	PGR
DB00603	P06401	HGNC:8910	PGR	CID000010631		5241	PGR
DB00717	P06401	HGNC:8910	PGR	CID000006230	CHEMBL1162	5241	PGR
DB00823	P06401	HGNC:8910	PGR	CID000009270	CHEMBL1200624	5241	PGR
DB00834	P06401	HGNC:8910	PGR	CID000055245	CHEMBL1276308	5241	PGR
DB00957	P06401	HGNC:8910	PGR	CID006540478	CHEMBL1200934	5241	PGR
DB01395	P06401	HGNC:8910	PGR	CID000068873	CHEMBL1509	5241	PGR
DB01406	P06401	HGNC:8910	PGR	CID000028417	CHEMBL1479	5241	PGR
DB01431	P06401	HGNC:8910	PGR	CID000002096		5241	PGR
DB06713	P06401	HGNC:8910	PGR	CID013752005		5241	PGR
DB00514	O00264	HGNC:16090	PGRMC1	CID005360696	CHEMBL1201004|CHEMBL1256818|CHEMBL52440	10857	PGRMC1
DB00540	O00264	HGNC:16090	PGRMC1	CID000004543	CHEMBL1201156|CHEMBL445	10857	PGRMC1
DB00122	Q8TCT1	HGNC:16815	PHOSPHO1	CID000000305	CHEMBL1256479|CHEMBL2104477|CHEMBL2105935|CHEMBL282468|CHEMBL293410|CHEMBL920	162466	PHOSPHO1
DB00025	O14832	HGNC:8940	PHYH			5264	PHYH
DB00126	O14832	HGNC:8940	PHYH	CID011020241	CHEMBL196|CHEMBL2146095	5264	PHYH
DB00160	Q8IUZ5	HGNC:28249	PHYKPL	CID000005950	CHEMBL279597	85007	PHYKPL
DB00201	P42336	HGNC:8975	PIK3CA	CID000002519	CHEMBL113|CHEMBL1200569	5290	PIK3CA
DB00201	P42338	HGNC:8976	PIK3CB	CID000002519	CHEMBL113|CHEMBL1200569	5291	PIK3CB
DB00201	O00329	HGNC:8977	PIK3CD	CID000002519	CHEMBL113|CHEMBL1200569	5293	PIK3CD
DB01064	P27986	HGNC:8979	PIK3R1	CID000003779	CHEMBL1200447|CHEMBL1711|CHEMBL434	5295	PIK3R1
DB01064	O00459	HGNC:8980	PIK3R2	CID000003779	CHEMBL1200447|CHEMBL1711|CHEMBL434	5296	PIK3R2
DB01064	Q92569	HGNC:8981	PIK3R3	CID000003779	CHEMBL1200447|CHEMBL1711|CHEMBL434	8503	PIK3R3
DB00131	P11309	HGNC:8986	PIM1	CID000006083	CHEMBL1627080|CHEMBL752	5292	PIM1
DB00145	Q9P0Z9	HGNC:17804	PIPOX	CID000000750	CHEMBL773	51268	PIPOX
DB00144	Q9UG56	HGNC:8999	PISD	CID006323481		23761	PISD
DB00119	P30613	HGNC:9020	PKLR	CID000001060	CHEMBL1162144	5313	PKLR
DB00119	P14618	HGNC:9021	PKM	CID000001060	CHEMBL1162144	5315	PKM
DB00795	P04054	HGNC:9030	PLA2G1B	CID005359476		5319	PLA2G1B
DB02659	P04054	HGNC:9030	PLA2G1B	CID000221493	CHEMBL205596	5319	PLA2G1B
DB04552	P04054	HGNC:9030	PLA2G1B	CID000004488	CHEMBL63323	5319	PLA2G1B
DB00328	P14555	HGNC:9031	PLA2G2A	CID000003715	CHEMBL1200864|CHEMBL6	5320	PLA2G2A
DB00586	P14555	HGNC:9031	PLA2G2A	CID000003032	CHEMBL1034|CHEMBL1200804|CHEMBL139	5320	PLA2G2A
DB01381	P14555	HGNC:9031	PLA2G2A			5320	PLA2G2A
DB04786	P14555	HGNC:9031	PLA2G2A	CID000005360	CHEMBL265502|CHEMBL413376	5320	PLA2G2A
DB00233	Q9NZK7	HGNC:13414	PLA2G2E	CID000004649	CHEMBL1169|CHEMBL1200584|CHEMBL1200966|CHEMBL2096646|CHEMBL2105983	30814	PLA2G2E
DB00041	P47712	HGNC:9035	PLA2G4A			5321	PLA2G4A
DB00086	P47712	HGNC:9035	PLA2G4A			5321	PLA2G4A
DB00411	P47712	HGNC:9035	PLA2G4A	CID000002551	CHEMBL14|CHEMBL965	5321	PLA2G4A
DB00445	P47712	HGNC:9035	PLA2G4A	CID000041867		5321	PLA2G4A
DB00578	P47712	HGNC:9035	PLA2G4A	CID000020824	CHEMBL1214|CHEMBL2105992|CHEMBL606260	5321	PLA2G4A
DB00591	P47712	HGNC:9035	PLA2G4A	CID000006215	CHEMBL989	5321	PLA2G4A
DB01083	P47712	HGNC:9035	PLA2G4A	CID003034010	CHEMBL175247	5321	PLA2G4A
DB04786	P47712	HGNC:9035	PLA2G4A	CID000005360	CHEMBL265502|CHEMBL413376	5321	PLA2G4A
DB00588	P47712	HGNC:9035	PLA2G4A	CID000444036	CHEMBL1473	5321	PLA2G4A
DB01103	P47712	HGNC:9035	PLA2G4A	CID000000237	CHEMBL2105615|CHEMBL546257|CHEMBL554190|CHEMBL7568	5321	PLA2G4A
DB04552	P47712	HGNC:9035	PLA2G4A	CID000004488	CHEMBL63323	5321	PLA2G4A
DB01103	O60733	HGNC:9039	PLA2G6	CID000000237	CHEMBL2105615|CHEMBL546257|CHEMBL554190|CHEMBL7568	8398	PLA2G6
DB00013	P00750	HGNC:9051	PLAT			5327	PLAT
DB00513	P00750	HGNC:9051	PLAT	CID000000564	CHEMBL1046	5327	PLAT
DB01050	P00750	HGNC:9051	PLAT	CID000003672	CHEMBL1241153|CHEMBL427526|CHEMBL521	5327	PLAT
DB01088	P00750	HGNC:9051	PLAT	CID006443959		5327	PLAT
DB00013	P00749	HGNC:9052	PLAU			5328	PLAU
DB00594	P00749	HGNC:9052	PLAU	CID000016230	CHEMBL1398126|CHEMBL540851|CHEMBL945	5328	PLAU
DB00009	Q03405	HGNC:9053	PLAUR			5329	PLAUR
DB00013	Q03405	HGNC:9053	PLAUR			5329	PLAUR
DB00015	Q03405	HGNC:9053	PLAUR			5329	PLAUR
DB00029	Q03405	HGNC:9053	PLAUR			5329	PLAUR
DB00031	Q03405	HGNC:9053	PLAUR			5329	PLAUR
DB01103	Q15111	HGNC:9063	PLCL1	CID000000237	CHEMBL2105615|CHEMBL546257|CHEMBL554190|CHEMBL7568	5334	PLCL1
DB00122	Q13393	HGNC:9067	PLD1	CID000000305	CHEMBL1256479|CHEMBL2104477|CHEMBL2105935|CHEMBL282468|CHEMBL293410|CHEMBL920	5337	PLD1
DB00122	O14939	HGNC:9068	PLD2	CID000000305	CHEMBL1256479|CHEMBL2104477|CHEMBL2105935|CHEMBL282468|CHEMBL293410|CHEMBL920	5338	PLD2
DB00009	P00747	HGNC:9071	PLG			5340	PLG
DB00013	P00747	HGNC:9071	PLG			5340	PLG
DB00015	P00747	HGNC:9071	PLG			5340	PLG
DB00029	P00747	HGNC:9071	PLG			5340	PLG
DB00031	P00747	HGNC:9071	PLG			5340	PLG
DB00086	P00747	HGNC:9071	PLG			5340	PLG
DB00302	P00747	HGNC:9071	PLG	CID000005526	CHEMBL877	5340	PLG
DB00513	P00747	HGNC:9071	PLG	CID000000564	CHEMBL1046	5340	PLG
DB06692	P00747	HGNC:9071	PLG			5340	PLG
DB01271	O60664	HGNC:16893	PLIN3			10226	PLIN3
DB01279	O60664	HGNC:16893	PLIN3			10226	PLIN3
DB00126	Q02809	HGNC:9081	PLOD1	CID011020241	CHEMBL196|CHEMBL2146095	5351	PLOD1
DB00139	Q02809	HGNC:9081	PLOD1	CID000001110	CHEMBL576	5351	PLOD1
DB00126	O00469	HGNC:9082	PLOD2	CID011020241	CHEMBL196|CHEMBL2146095	5352	PLOD2
DB00126	O60568	HGNC:9083	PLOD3	CID011020241	CHEMBL196|CHEMBL2146095	8985	PLOD3
DB00139	O60568	HGNC:9083	PLOD3	CID000001110	CHEMBL576	8985	PLOD3
DB08909	P16233	HGNC:9155	PNLIP			5406	PNLIP
DB01083	P16233	HGNC:9155	PNLIP	CID003034010	CHEMBL175247	5406	PNLIP
DB00242	P00491	HGNC:7892	PNP	CID000020279	CHEMBL1619	4860	PNP
DB00900	P00491	HGNC:7892	PNP	CID000050599	CHEMBL1460	4860	PNP
DB00242	P09884	HGNC:9173	POLA1	CID000020279	CHEMBL1619	5422	POLA1
DB00631	P09884	HGNC:9173	POLA1	CID000119182	CHEMBL1750	5422	POLA1
DB01073	P09884	HGNC:9173	POLA1	CID000030751	CHEMBL1096882	5422	POLA1
DB01280	P09884	HGNC:9173	POLA1	CID003011155	CHEMBL1201112	5422	POLA1
DB00851	Q14181	HGNC:30073	POLA2	CID005353562		23649	POLA2
DB00987	P06746	HGNC:9174	POLB	CID000006252	CHEMBL1256472|CHEMBL803	5423	POLB
DB00242	Q07864	HGNC:9177	POLE	CID000020279	CHEMBL1619	5426	POLE
DB00242	P56282	HGNC:9178	POLE2	CID000020279	CHEMBL1619	5427	POLE2
DB00242	Q9NRF9	HGNC:13546	POLE3	CID000020279	CHEMBL1619	54107	POLE3
DB00242	Q9NR33	HGNC:18755	POLE4	CID000020279	CHEMBL1619	56655	POLE4
DB00836	P01189	HGNC:9201	POMC	CID000003954	CHEMBL1707|CHEMBL841	5443	POMC
DB01327	P27169	HGNC:9204	PON1	CID000656510		5444	PON1
DB00227	Q15166	HGNC:9206	PON3	CID000053232	CHEMBL503	5446	PON3
DB00974	Q15166	HGNC:9206	PON3	CID000006049	CHEMBL1200375|CHEMBL1749|CHEMBL2028177|CHEMBL2103918|CHEMBL2104344|CHEMBL858	5446	PON3
DB00166	P16435	HGNC:9208	POR	CID000006112	CHEMBL134342	5447	POR
DB00305	P16435	HGNC:9208	POR	CID000005746	CHEMBL105	5447	POR
DB00665	P16435	HGNC:9208	POR	CID000004493	CHEMBL1274	5447	POR
DB00694	P16435	HGNC:9208	POR	CID000030323	CHEMBL1200475|CHEMBL1563|CHEMBL178	5447	POR
DB00698	P16435	HGNC:9208	POR	CID005353830		5447	POR
DB00865	P16435	HGNC:9208	POR	CID000002341	CHEMBL1200720|CHEMBL1201358	5447	POR
DB00997	P16435	HGNC:9208	POR	CID000031703	CHEMBL216371|CHEMBL359744|CHEMBL53463	5447	POR
DB01466	P16435	HGNC:9208	POR	CID005359271	CHEMBL1712170|CHEMBL2107695	5447	POR
DB03147	P16435	HGNC:9208	POR	CID000643975	CHEMBL1232653|CHEMBL2105627	5447	POR
DB08930	P09086	HGNC:9213	POU2F2			5452	POU2F2
DB00368	Q01860	HGNC:9221	POU5F1	CID000439260	CHEMBL1200808|CHEMBL1356607|CHEMBL1437	5460	POU5F1
DB00988	Q01860	HGNC:9221	POU5F1	CID000000681	CHEMBL1557|CHEMBL59	5460	POU5F1
DB00328	Q07869	HGNC:9232	PPARA	CID000003715	CHEMBL1200864|CHEMBL6	5465	PPARA
DB00636	Q07869	HGNC:9232	PPARA	CID000002796	CHEMBL565	5465	PPARA
DB01039	Q07869	HGNC:9232	PPARA	CID000003339	CHEMBL672	5465	PPARA
DB01241	Q07869	HGNC:9232	PPARA	CID000003463	CHEMBL457	5465	PPARA
DB01393	Q07869	HGNC:9232	PPARA	CID000039042	CHEMBL264374	5465	PPARA
DB00159	Q03181	HGNC:9235	PPARD	CID000446284	CHEMBL460026	5467	PPARD
DB00374	Q03181	HGNC:9235	PPARD	CID000054786	CHEMBL1200414	5467	PPARD
DB00605	Q03181	HGNC:9235	PPARD	CID000005352		5467	PPARD
DB01393	Q03181	HGNC:9235	PPARD	CID000039042	CHEMBL264374	5467	PPARD
DB00159	P37231	HGNC:9236	PPARG	CID000446284	CHEMBL460026	5468	PPARG
DB00244	P37231	HGNC:9236	PPARG	CID000004075	CHEMBL704	5468	PPARG
DB00328	P37231	HGNC:9236	PPARG	CID000003715	CHEMBL1200864|CHEMBL6	5468	PPARG
DB00412	P37231	HGNC:9236	PPARG	CID000077998	CHEMBL121|CHEMBL843	5468	PPARG
DB00731	P37231	HGNC:9236	PPARG	CID000443871		5468	PPARG
DB00795	P37231	HGNC:9236	PPARG	CID005359476		5468	PPARG
DB00912	P37231	HGNC:9236	PPARG	CID000065981	CHEMBL1272	5468	PPARG
DB00966	P37231	HGNC:9236	PPARG	CID000065999	CHEMBL1017	5468	PPARG
DB01014	P37231	HGNC:9236	PPARG	CID006335412	CHEMBL1628239	5468	PPARG
DB01050	P37231	HGNC:9236	PPARG	CID000003672	CHEMBL1241153|CHEMBL427526|CHEMBL521	5468	PPARG
DB01067	P37231	HGNC:9236	PPARG	CID000003478	CHEMBL1073	5468	PPARG
DB01132	P37231	HGNC:9236	PPARG	CID000004829	CHEMBL1715|CHEMBL595	5468	PPARG
DB01252	P37231	HGNC:9236	PPARG	CID003047758		5468	PPARG
DB01393	P37231	HGNC:9236	PPARG	CID000039042	CHEMBL264374	5468	PPARG
DB00544	Q06203	HGNC:9238	PPAT	CID000003385	CHEMBL185	5471	PPAT
DB00130	Q06203	HGNC:9238	PPAT	CID000005961	CHEMBL930	5471	PPAT
DB01033	Q06203	HGNC:9238	PPAT	CID000667490	CHEMBL1200751|CHEMBL1425	5471	PPAT
DB00091	P62937	HGNC:9253	PPIA			5478	PPIA
DB00172	P62937	HGNC:9253	PPIA	CID000145742	CHEMBL54922	5478	PPIA
DB00172	P23284	HGNC:9255	PPIB	CID000145742	CHEMBL54922	5479	PPIB
DB00172	P45877	HGNC:9256	PPIC	CID000145742	CHEMBL54922	5480	PPIC
DB00091	P30405	HGNC:9259	PPIF			10105	PPIF
DB00172	P30405	HGNC:9259	PPIF	CID000145742	CHEMBL54922	10105	PPIF
DB00172	Q13427	HGNC:14650	PPIG	CID000145742	CHEMBL54922	9360	PPIG
DB00172	O43447	HGNC:14651	PPIH	CID000145742	CHEMBL54922	10465	PPIH
DB00163	P67775	HGNC:9299	PPP2CA	CID000014985	CHEMBL47	5515	PPP2CA
DB00163	P62714	HGNC:9300	PPP2CB	CID000014985	CHEMBL47	5516	PPP2CB
DB00091	Q96LZ3	HGNC:9318	PPP3R2			5535	PPP3R2
DB00995	P30044	HGNC:9355	PRDX5	CID006333887	CHEMBL302757	25824	PRDX5
DB00107	P48147	HGNC:9358	PREP			5550	PREP
DB00020	P13727	HGNC:9362	PRG2			5553	PRG2
DB00131	Q13131	HGNC:9376	PRKAA1	CID000006083	CHEMBL1627080|CHEMBL752	5562	PRKAA1
DB00171	Q13131	HGNC:9376	PRKAA1	CID000005957	CHEMBL14249|CHEMBL2106579	5562	PRKAA1
DB00914	Q13131	HGNC:9376	PRKAA1	CID000008249	CHEMBL1528839|CHEMBL170988	5562	PRKAA1
DB00945	Q13131	HGNC:9376	PRKAA1	CID000002244	CHEMBL25|CHEMBL447221	5562	PRKAA1
DB00945	P54646	HGNC:9377	PRKAA2	CID000002244	CHEMBL25|CHEMBL447221	5563	PRKAA2
DB00131	Q9Y478	HGNC:9378	PRKAB1	CID000006083	CHEMBL1627080|CHEMBL752	5564	PRKAB1
DB00331	Q9Y478	HGNC:9378	PRKAB1	CID000004091	CHEMBL1431|CHEMBL1703	5564	PRKAB1
DB00945	Q9Y478	HGNC:9378	PRKAB1	CID000002244	CHEMBL25|CHEMBL447221	5564	PRKAB1
DB00131	O43741	HGNC:9379	PRKAB2	CID000006083	CHEMBL1627080|CHEMBL752	5565	PRKAB2
DB00945	O43741	HGNC:9379	PRKAB2	CID000002244	CHEMBL25|CHEMBL447221	5565	PRKAB2
DB00945	P54619	HGNC:9385	PRKAG1	CID000002244	CHEMBL25|CHEMBL447221	5571	PRKAG1
DB00945	Q9UGJ0	HGNC:9386	PRKAG2	CID000002244	CHEMBL25|CHEMBL447221	51422	PRKAG2
DB00945	Q9UGI9	HGNC:9387	PRKAG3	CID000002244	CHEMBL25|CHEMBL447221	53632	PRKAG3
DB00144	P17252	HGNC:9393	PRKCA	CID006323481		5578	PRKCA
DB00163	P17252	HGNC:9393	PRKCA	CID000014985	CHEMBL47	5578	PRKCA
DB00675	P17252	HGNC:9393	PRKCA	CID002733525	CHEMBL786|CHEMBL83	5578	PRKCA
DB05013	P17252	HGNC:9393	PRKCA			5578	PRKCA
DB00163	P05771	HGNC:9395	PRKCB	CID000014985	CHEMBL47	5579	PRKCB
DB00675	P05771	HGNC:9395	PRKCB	CID002733525	CHEMBL786|CHEMBL83	5579	PRKCB
DB00675	Q05655	HGNC:9399	PRKCD	CID002733525	CHEMBL786|CHEMBL83	5580	PRKCD
DB05013	Q05655	HGNC:9399	PRKCD			5580	PRKCD
DB00675	Q02156	HGNC:9401	PRKCE	CID002733525	CHEMBL786|CHEMBL83	5581	PRKCE
DB00675	P05129	HGNC:9402	PRKCG	CID002733525	CHEMBL786|CHEMBL83	5582	PRKCG
DB00675	P41743	HGNC:9404	PRKCI	CID002733525	CHEMBL786|CHEMBL83	5584	PRKCI
DB00675	Q04759	HGNC:9410	PRKCQ	CID002733525	CHEMBL786|CHEMBL83	5588	PRKCQ
DB00675	Q05513	HGNC:9412	PRKCZ	CID002733525	CHEMBL786|CHEMBL83	5590	PRKCZ
DB00201	P78527	HGNC:9413	PRKDC	CID000002519	CHEMBL113|CHEMBL1200569	5591	PRKDC
DB00052	P16471	HGNC:9446	PRLR			5618	PRLR
DB01185	P16471	HGNC:9446	PRLR	CID000006446	CHEMBL1445	5618	PRLR
DB00759	P04156	HGNC:9449	PRNP			5621	PRNP
DB00025	P04070	HGNC:9451	PROC			5624	PROC
DB00170	P04070	HGNC:9451	PROC	CID000004055	CHEMBL590	5624	PROC
DB00464	P04070	HGNC:9451	PROC	CID000005248	CHEMBL541505	5624	PROC
DB00055	Q9UNN8	HGNC:9452	PROCR			10544	PROCR
DB00172	O43272	HGNC:9453	PRODH	CID000145742	CHEMBL54922	5625	PRODH
DB00172	O43272	HGNC:9453	PRODH	CID000145742	CHEMBL54922	5625	PRODH
DB00055	P07225	HGNC:9456	PROS1			5627	PROS1
DB00170	P07225	HGNC:9456	PROS1	CID000004055	CHEMBL590	5627	PROS1
DB00464	P07225	HGNC:9456	PROS1	CID000005248	CHEMBL541505	5627	PROS1
DB00172	O94903	HGNC:9457	PROSC	CID000145742	CHEMBL54922	11212	PROSC
DB00170	P22891	HGNC:9460	PROZ	CID000004055	CHEMBL590	8858	PROZ
DB06692	P07477	HGNC:9475	PRSS1			5644	PRSS1
DB00188	P20618	HGNC:9537	PSMB1	CID000093860		5689	PSMB1
DB08889	P20618	HGNC:9537	PSMB1			5689	PSMB1
